night,provenance_path,provenance_row,trk_sub,linkage_id,detection_index,image_name,catalog_name,obj_id,source_tracklet_ids,link_tracklet_ids,groups,exp_pairs,mjd,ra_win_deg,dec_win_deg,ra_psf_deg,dec_psf_deg,ra_err_deg,dec_err_deg,x_win_px,y_win_px,mag_aper4,magerr_aper4,mag_psf,magerr_psf,flag,n_obs,n_tracklets,rms_arcsec,med_arcsec,max_arcsec,a_au,ecc,inc_deg,best_v1_kms,lin_rms_arcsec,lin_speed_arcsec_per_day,lin_dir_deg,detection_key,linkage_detection_key,final_paper_status
20260509,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260509/20260509_unknown_review_full.fits,58,00001fm,221,1,OBJ_MP_1674_0111.fits.gz,OBJ_MP_1674_0111_cat.fits.gz,971,20260509001302030043;20260509001303040082,20260509001302030043;20260509001303040082,12,2->3;3->4,61169.68824444444,215.57755111919946,-0.4448191984476714,215.57780957834004,-0.44475362615734554,6.0745667639139356e-05,6.056761188133475e-05,3853.1087747819665,851.2303789167445,19.168703079223633,0.23598712682724,18.42168426513672,0.11008238047361374,0,3,2,0.35691104328689155,0.003073585126505738,0.6181804198896,1.6813433099427144,0.22680872075965364,20.41713054871724,28.934092391280142,0.3301523721121004,244.16748232462666,140.9491849158586,20260509::OBJ_MP_1674_0111.fits.gz::971,20260509::221::20260509::OBJ_MP_1674_0111.fits.gz::971,retained_after_posthoc_audit
20260509,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260509/20260509_unknown_review_full.fits,59,00001fm,221,2,OBJ_MP_1674_0133.fits.gz,OBJ_MP_1674_0133_cat.fits.gz,917,20260509001303040082,20260509001302030043;20260509001303040082,12,3->4,61169.71003380787,215.57659236483926,-0.44397256259085416,215.57681062985984,-0.4437082005497261,7.126585347805303e-05,0.00010831349671142076,3853.235869346444,851.3937794906278,19.58942985534668,0.36014989018440247,18.587970733642578,0.21752934157848358,0,3,2,0.35691104328689155,0.003073585126505738,0.6181804198896,1.6813433099427144,0.22680872075965364,20.41713054871724,28.934092391280142,0.3301523721121004,244.16748232462666,140.9491849158586,20260509::OBJ_MP_1674_0133.fits.gz::917,20260509::221::20260509::OBJ_MP_1674_0133.fits.gz::917,retained_after_posthoc_audit
20260509,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260509/20260509_unknown_review_full.fits,75,00001fs,311,0,OBJ_MP_1411_0071.fits.gz,OBJ_MP_1411_0071_cat.fits.gz,1029,20260509001701020027,20260509001701020027;20260509001702030053,16,1->2,61169.63651894676,217.83632010048908,-6.863430561293421,217.83644714754666,-6.863427941932356,8.650949172306355e-05,8.796426207702268e-05,3853.288768443272,851.1449851772073,19.104774475097656,0.2810794711112976,18.555728912353516,0.15444082021713257,0,3,2,0.25669496600229547,0.0,0.4446087231631413,-4.590713854099277,1.893107285139874,12.230224938479274,25.01977822073868,0.207790454197055,231.45080307440531,123.60799624101013,20260509::OBJ_MP_1411_0071.fits.gz::1029,20260509::311::20260509::OBJ_MP_1411_0071.fits.gz::1029,retained_after_posthoc_audit
20260509,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260509/20260509_unknown_review_full.fits,76,00001fs,311,1,OBJ_MP_1411_0093.fits.gz,OBJ_MP_1411_0093_cat.fits.gz,1082,20260509001701020027;20260509001702030053,20260509001701020027;20260509001702030053,16,1->2;2->3,61169.65841542824,217.8354788459766,-6.8621406156905795,217.83532802886052,-6.862479960306386,4.6570695360514947e-05,4.7584786194043716e-05,3853.1170346794443,850.9813480992741,19.14671516418457,0.2951642870903015,17.839405059814453,0.23659034073352814,0,3,2,0.25669496600229547,0.0,0.4446087231631413,-4.590713854099277,1.893107285139874,12.230224938479274,25.01977822073868,0.207790454197055,231.45080307440531,123.60799624101013,20260509::OBJ_MP_1411_0093.fits.gz::1082,20260509::311::20260509::OBJ_MP_1411_0093.fits.gz::1082,retained_after_posthoc_audit
20260509,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260509/20260509_unknown_review_full.fits,77,00001fs,311,2,OBJ_MP_1411_0115.fits.gz,OBJ_MP_1411_0115_cat.fits.gz,1139,20260509001702030053,20260509001701020027;20260509001702030053,16,2->3,61169.692192152776,217.83431712249455,-6.86043392792789,217.8344805233721,-6.860401394312769,8.998348934596834e-05,8.960277596870014e-05,3853.3298770157835,851.2618321066246,18.627851486206055,0.15626809000968933,18.459373474121094,0.11540448665618896,0,3,2,0.25669496600229547,0.0,0.4446087231631413,-4.590713854099277,1.893107285139874,12.230224938479274,25.01977822073868,0.207790454197055,231.45080307440531,123.60799624101013,20260509::OBJ_MP_1411_0115.fits.gz::1139,20260509::311::20260509::OBJ_MP_1411_0115.fits.gz::1139,retained_after_posthoc_audit
20260512,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260512/20260512_unknown_review_full.fits,27,00001fU,105,0,OBJ_MP_1397_0069.fits.gz,OBJ_MP_1397_0069_cat.fits.gz,2834,20260512001800010005,20260512001800010005;20260512001801020018,17,0->1,61172.54825599537,183.4989184850841,7.84941455526754,183.49903520712533,7.849281610932382,0.0001766388831470067,0.00017546245625510437,6727.307916713047,2540.3686370200794,18.003684997558594,0.10597607493400574,18.448816299438477,0.12908752262592316,0,3,2,0.2286259804939655,0.003073585126505738,0.39597988578329507,1.0445012478565936,0.2446131790101224,19.625092219374572,22.70419693383312,0.2265898912503116,326.4249735288893,177.7973282157651,20260512::OBJ_MP_1397_0069.fits.gz::2834,20260512::105::20260512::OBJ_MP_1397_0069.fits.gz::2834,retained_after_posthoc_audit
20260512,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260512/20260512_unknown_review_full.fits,28,00001fU,105,1,OBJ_MP_1397_0091.fits.gz,OBJ_MP_1397_0091_cat.fits.gz,2601,20260512001800010005;20260512001801020018,20260512001800010005;20260512001801020018,17,0->1;1->2,61172.57021942129,183.4967801566483,7.849555001471338,183.49674924473905,7.84967865809052,0.00018477584345077958,0.00018446671374316992,6723.168694274506,2533.786383857378,18.213409423828125,0.13588356971740723,18.366453170776367,0.14511941373348236,0,3,2,0.2286259804939655,0.003073585126505738,0.39597988578329507,1.0445012478565936,0.2446131790101224,19.625092219374572,22.70419693383312,0.2265898912503116,326.4249735288893,177.7973282157651,20260512::OBJ_MP_1397_0091.fits.gz::2601,20260512::105::20260512::OBJ_MP_1397_0091.fits.gz::2601,retained_after_posthoc_audit
20260512,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260512/20260512_unknown_review_full.fits,29,00001fU,105,2,OBJ_MP_1397_0113.fits.gz,OBJ_MP_1397_0113_cat.fits.gz,2531,20260512001801020018,20260512001800010005;20260512001801020018,17,1->2,61172.60715791667,183.4935108724661,7.849629812643253,183.49353658306865,7.849630356287208,0.00015592745921821916,0.00015573016107239823,6718.369112051314,2528.167139815274,18.43665313720703,0.1655987650156021,18.20951271057129,0.13758210837841034,0,3,2,0.2286259804939655,0.003073585126505738,0.39597988578329507,1.0445012478565936,0.2446131790101224,19.625092219374572,22.70419693383312,0.2265898912503116,326.4249735288893,177.7973282157651,20260512::OBJ_MP_1397_0113.fits.gz::2531,20260512::105::20260512::OBJ_MP_1397_0113.fits.gz::2531,retained_after_posthoc_audit
20260530,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260530/20260530_unknown_review_full.fits,15,00001gL,73,0,OBJ_MP_1399_0069.fits.gz,OBJ_MP_1399_0069_cat.fits.gz,6960,20260530002100010012,20260530002100010012;20260530002101020022,20,0->1,61190.57043309028,190.08229225767573,4.667412833703933,190.08229264754704,4.667423189821169,7.428802103959242e-05,7.407645789925255e-05,3423.7789348642314,7652.742028048852,16.750133514404297,0.05569359287619591,16.970666885375977,0.045930419117212296,0,3,2,0.0914014832679895,0.0,0.15831201290731442,0.904440473886306,0.4373527671301636,17.864103039041535,19.594741547080133,0.09792146302036127,114.25143241737403,164.91327015205044,20260530::OBJ_MP_1399_0069.fits.gz::6960,20260530::73::20260530::OBJ_MP_1399_0069.fits.gz::6960,retained_after_posthoc_audit
20260530,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260530/20260530_unknown_review_full.fits,16,00001gL,73,1,OBJ_MP_1399_0091.fits.gz,OBJ_MP_1399_0091_cat.fits.gz,6742,20260530002100010012;20260530002101020022,20260530002100010012;20260530002101020022,20,0->1;1->2,61190.59204358796,190.08159339792013,4.667637690848427,190.08156772448834,4.667651769967033,7.748785998273888e-05,7.73726741636338e-05,3423.348107722855,7655.806910838775,16.88909339904785,0.06584132462739944,17.069232940673828,0.052932094782590866,0,3,2,0.0914014832679895,0.0,0.15831201290731442,0.904440473886306,0.4373527671301636,17.864103039041535,19.594741547080133,0.09792146302036127,114.25143241737403,164.91327015205044,20260530::OBJ_MP_1399_0091.fits.gz::6742,20260530::73::20260530::OBJ_MP_1399_0091.fits.gz::6742,retained_after_posthoc_audit
20260530,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260530/20260530_unknown_review_full.fits,17,00001gL,73,2,OBJ_MP_1399_0113.fits.gz,OBJ_MP_1399_0113_cat.fits.gz,6210,20260530002101020022,20260530002100010012;20260530002101020022,20,1->2,61190.613609768516,190.08096483122543,4.667769458907631,190.0809499029474,4.667782406738646,8.343927615328539e-05,8.322037024832696e-05,3423.6797499091804,7657.511783525059,16.7623348236084,0.06380941718816757,16.905927658081055,0.05308961868286133,0,3,2,0.0914014832679895,0.0,0.15831201290731442,0.904440473886306,0.4373527671301636,17.864103039041535,19.594741547080133,0.09792146302036127,114.25143241737403,164.91327015205044,20260530::OBJ_MP_1399_0113.fits.gz::6210,20260530::73::20260530::OBJ_MP_1399_0113.fits.gz::6210,retained_after_posthoc_audit
20260530,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260530/20260530_unknown_review_full.fits,18,00001gM,75,0,OBJ_MP_1399_0116.fits.gz,OBJ_MP_1399_0116_cat.fits.gz,6081,20260530002103040041,20260530002103040041;20260530002104050046,20,3->4,61190.61646689815,190.08093596591385,4.667816058893195,190.08091324610515,4.667834994460657,0.00011463293938618335,0.00011434941432675316,3414.965647299064,7656.765416827666,16.81198501586914,0.06795712560415268,16.992542266845703,0.06054854020476341,0,3,2,0.13112362283119852,0.0,0.22711277681613426,0.896872089830674,0.4494820755259309,17.86890520346914,19.382383319218714,0.15118143260545297,135.25761496182693,166.55300712169313,20260530::OBJ_MP_1399_0116.fits.gz::6081,20260530::75::20260530::OBJ_MP_1399_0116.fits.gz::6081,retained_after_posthoc_audit
20260530,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260530/20260530_unknown_review_full.fits,19,00001gM,75,1,OBJ_MP_1399_0138.fits.gz,OBJ_MP_1399_0138_cat.fits.gz,5856,20260530002103040041;20260530002104050046,20260530002103040041;20260530002104050046,20,3->4;4->5,61190.63801819445,190.08007001984174,4.66805150677744,190.08003982374487,4.668088613308398,0.00010278750863790265,0.00010245183756740772,3418.52713448068,7662.0243066695,16.69404411315918,0.06606443226337433,16.920516967773438,0.05990121513605118,0,3,2,0.13112362283119852,0.0,0.22711277681613426,0.896872089830674,0.4494820755259309,17.86890520346914,19.382383319218714,0.15118143260545297,135.25761496182693,166.55300712169313,20260530::OBJ_MP_1399_0138.fits.gz::5856,20260530::75::20260530::OBJ_MP_1399_0138.fits.gz::5856,retained_after_posthoc_audit
20260530,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260530/20260530_unknown_review_full.fits,20,00001gM,75,2,OBJ_MP_1399_0160.fits.gz,OBJ_MP_1399_0160_cat.fits.gz,5565,20260530002104050046,20260530002103040041;20260530002104050046,20,4->5,61190.659536493054,190.07935693692528,4.668192338324621,190.07937217990118,4.66819161624993,0.00010110841793675718,0.00010095195498482923,3422.8266612867396,7676.417333746341,16.728836059570312,0.07633605599403381,16.90022850036621,0.06464697420597076,0,3,2,0.13112362283119852,0.0,0.22711277681613426,0.896872089830674,0.4494820755259309,17.86890520346914,19.382383319218714,0.15118143260545297,135.25761496182693,166.55300712169313,20260530::OBJ_MP_1399_0160.fits.gz::5565,20260530::75::20260530::OBJ_MP_1399_0160.fits.gz::5565,retained_after_posthoc_audit
20260601,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260601/20260601_unknown_review_full.fits,0,00001h1,9,0,OBJ_MP_1396_0043.fits.gz,OBJ_MP_1396_0043_cat.fits.gz,6741,20260601000300010010,20260601000300010010;20260601000301020034,2,0->1,61192.54048708333,182.10572999103093,7.757192247402182,182.10578126215125,7.757168828382321,0.00014799052053149353,0.00014651603510795752,3060.7993684671237,5849.241444501876,18.283485412597656,0.13091681897640228,18.732494354248047,0.12185204029083252,0,3,2,0.01711299773348307,0.0,0.029640581544203716,0.946366023097585,0.7963451533903043,11.234064239353767,10.308988378330465,0.02598939022962518,202.87176362994026,194.34694486910774,20260601::OBJ_MP_1396_0043.fits.gz::6741,20260601::9::20260601::OBJ_MP_1396_0043.fits.gz::6741,retained_after_posthoc_audit
20260601,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260601/20260601_unknown_review_full.fits,1,00001h1,9,1,OBJ_MP_1396_0065.fits.gz,OBJ_MP_1396_0065_cat.fits.gz,6063,20260601000300010010;20260601000301020034,20260601000300010010;20260601000301020034,2,0->1;1->2,61192.562040833334,182.10453188220467,7.756902508993796,182.10456209480586,7.756871998615838,0.00011621663429650653,0.00011519507514812233,3058.1567866914925,5855.0923852173455,18.037334442138672,0.12395758926868439,18.30038833618164,0.10875382274389267,0,3,2,0.01711299773348307,0.0,0.029640581544203716,0.946366023097585,0.7963451533903043,11.234064239353767,10.308988378330465,0.02598939022962518,202.87176362994026,194.34694486910774,20260601::OBJ_MP_1396_0065.fits.gz::6063,20260601::9::20260601::OBJ_MP_1396_0065.fits.gz::6063,retained_after_posthoc_audit
20260601,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260601/20260601_unknown_review_full.fits,2,00001h1,9,2,OBJ_MP_1396_0087.fits.gz,OBJ_MP_1396_0087_cat.fits.gz,5508,20260601000301020034,20260601000300010010;20260601000301020034,2,1->2,61192.58357695602,182.1033557434921,7.756590539991799,182.1033549511328,7.756632198158999,0.00018187279417247737,0.00018042062276979465,3056.244759286633,5854.528409809004,18.16482162475586,0.15948736667633057,18.54908561706543,0.14127199351787567,0,3,2,0.01711299773348307,0.0,0.029640581544203716,0.946366023097585,0.7963451533903043,11.234064239353767,10.308988378330465,0.02598939022962518,202.87176362994026,194.34694486910774,20260601::OBJ_MP_1396_0087.fits.gz::5508,20260601::9::20260601::OBJ_MP_1396_0087.fits.gz::5508,retained_after_posthoc_audit
20260601,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260601/20260601_unknown_review_full.fits,21,00001h8,82,0,OBJ_MP_1399_0061.fits.gz,OBJ_MP_1399_0061_cat.fits.gz,8722,20260601002100010010,20260601002100010010;20260601002101020021,20,0->1,61192.558191550925,190.0283393707752,4.6818893143430165,190.02830996054303,4.681911947448176,4.6047024312656504e-05,4.588830770746455e-05,3474.9294420111396,7480.884061091169,16.654258728027344,0.03514911234378815,17.079845428466797,0.030899064615368843,0,3,2,0.0039679813360358465,0.0,0.0068727452774991205,1.6824973720798422,0.4858864250380904,9.492940911884268,13.506805534669551,0.008412050918642599,98.23062913781291,166.8455975589077,20260601::OBJ_MP_1399_0061.fits.gz::8722,20260601::82::20260601::OBJ_MP_1399_0061.fits.gz::8722,retained_after_posthoc_audit
20260601,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260601/20260601_unknown_review_full.fits,22,00001h8,82,1,OBJ_MP_1399_0083.fits.gz,OBJ_MP_1399_0083_cat.fits.gz,8254,20260601002100010010;20260601002101020021,20260601002100010010;20260601002101020021,20,0->1;1->2,61192.579758935186,190.02775945960477,4.6820226927719615,190.0277390957909,4.682046518801875,5.1512511475948486e-05,5.1305307510851605e-05,3472.4619856342715,7485.675037275704,16.7470703125,0.04347339645028114,17.139705657958984,0.03573440760374069,0,3,2,0.0039679813360358465,0.0,0.0068727452774991205,1.6824973720798422,0.4858864250380904,9.492940911884268,13.506805534669551,0.008412050918642599,98.23062913781291,166.8455975589077,20260601::OBJ_MP_1399_0083.fits.gz::8254,20260601::82::20260601::OBJ_MP_1399_0083.fits.gz::8254,retained_after_posthoc_audit
20260601,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260601/20260601_unknown_review_full.fits,23,00001h8,82,2,OBJ_MP_1399_0105.fits.gz,OBJ_MP_1399_0105_cat.fits.gz,7408,20260601002101020021,20260601002100010010;20260601002101020021,20,1->2,61192.601267199076,190.0271910102543,4.682156801857427,190.02716166037283,4.682187442440399,5.8397553914346645e-05,5.8393490898644984e-05,3471.497175410812,7489.538148649931,16.672510147094727,0.047337859869003296,17.092548370361328,0.04091118276119232,0,3,2,0.0039679813360358465,0.0,0.0068727452774991205,1.6824973720798422,0.4858864250380904,9.492940911884268,13.506805534669551,0.008412050918642599,98.23062913781291,166.8455975589077,20260601::OBJ_MP_1399_0105.fits.gz::7408,20260601::82::20260601::OBJ_MP_1399_0105.fits.gz::7408,retained_after_posthoc_audit
