object_key,asteroid_number,asteroid_name,detection_count,night_count,first_mjd,last_mjd,join_method,join_status,catalog_number,catalog_name,catalog_epoch,a_au,ecc,inc_deg,H_mag,mean_anomaly_epoch_deg,arg_peri_deg,node_deg,mean_motion_deg_day,time_baseline_days,orbit_class
N:132871,132871,2002 RW105,7,3,60995.510396122685,61000.5681968287,number,matched,132871,2002 RW105,2026-03-01,2.77945423,0.23509407,7.123293,15.23,37.885062,142.786712,224.743638,0.21269867457594138,5.057800706017588,Main belt
N:162734,162734,2000 VH48,4,2,60995.510396122685,61000.53956409722,number,matched,162734,2000 VH48,2026-03-01,2.35075601,0.22003546,1.596556,16.34,76.266496,26.522002,297.434115,0.27345932731795874,5.029167974535085,Main belt
N:270999,270999,2002 XY65,1,1,60995.510396122685,60995.510396122685,number,matched,270999,2002 XY65,2026-03-01,3.26113106,0.34037849,20.676246,15.43,327.359041,95.067151,22.936346,0.16736001056467492,0.0,Main belt
N:28113,28113,1998 SD43,7,4,60995.52894513889,61006.536419131946,number,matched,28113,1998 SD43,2026-03-01,2.24390339,0.16243941,7.290499,14.99,249.087562,165.904705,17.41445,0.2932228710648907,11.00747399305692,Main belt
N:2856,2856,Roser,29,10,60995.488361689815,61067.52307015046,number,matched,2856,Roser,2026-03-01,3.02602039,0.00838322,9.895479,11.39,201.277817,193.154868,16.768143,0.18723899383867848,72.03470846064738,Main belt
N:4065,4065,Meinel,31,12,60995.488361689815,61063.57290414352,number,matched,4065,Meinel,2026-03-01,2.26694581,0.07617146,5.165487,14.17,307.545958,103.450446,22.706066,0.2887635456526697,68.08454245370376,Main belt
N:4552,4552,Nabelek,39,14,60995.488361689815,61063.57699540509,number,matched,4552,Nabelek,2026-03-01,2.15303454,0.15529394,2.229662,13.78,102.206371,319.174817,350.144527,0.3119805923015559,68.08863371527696,Main belt
N:4926,4926,Smoktunovskij,27,9,60995.488361689815,61063.54327679398,number,matched,4926,Smoktunovskij,2026-03-01,2.83057736,0.05073083,1.296021,13.14,106.999346,327.832801,332.847025,0.20696243755615007,68.05491510416323,Main belt
N:9281,9281,Weryk,28,8,60995.488361689815,61029.53287137731,number,matched,9281,Weryk,2026-03-01,2.45037257,0.17014341,2.194152,14.85,17.452252,137.395813,271.95172,0.25695430039671974,34.04450968749734,Main belt
N:11522,11522,1991 JF,20,6,60995.488361689815,61029.53287137731,number,matched,11522,1991 JF,2026-03-01,2.3762481,0.10437065,6.229896,14.18,149.325805,23.546197,239.037259,0.26907069461328814,34.04450968749734,Main belt
N:12172,12172,Niekdekort,30,11,60995.488361689815,61066.46356733796,number,matched,12172,Niekdekort,2026-03-01,2.3862065,0.07207546,7.608026,13.82,179.51855,224.462706,14.304602,0.2673880765906939,70.97520564814477,Main belt
N:17727,17727,1997 YU11,34,15,60995.488361689815,61063.5603018287,number,matched,17727,1997 YU11,2026-03-01,2.35302494,0.11273742,7.039108,14.09,46.783459,353.339446,20.244151,0.27306389346667015,68.07194013888511,Main belt
N:24846,24846,1995 WM,24,11,60995.488361689815,61063.54521217592,number,matched,24846,1995 WM,2026-03-01,2.4249487,0.0966951,6.102632,14.65,0.218824,199.359533,229.012301,0.2610058494872782,68.05685048610758,Main belt
N:69184,69184,6705 P-L,14,5,60995.488361689815,61029.525850625,number,matched,69184,6705 P-L,2026-03-01,2.34927048,0.16500819,7.208278,15.62,340.701632,76.706584,22.630959,0.2737187458800582,34.037488935187866,Main belt
N:85781,85781,1998 VP2,24,9,60995.488361689815,61044.49971118056,number,matched,85781,1998 VP2,2026-03-01,2.46679423,0.18730114,6.957604,15.27,2.323406,198.671429,233.548198,0.25439272531199714,49.01134949074185,Main belt
N:534129,534129,2014 QA495,1,1,60995.488361689815,60995.488361689815,number,matched,534129,2014 QA495,2026-03-01,2.34225855,0.18114775,3.000669,18.73,7.28154,75.072575,353.121226,0.274948797362552,0.0,Main belt
N:20956,20956,3510 T-3,6,3,60995.511175706015,61000.57752709491,number,matched,20956,3510 T-3,2026-03-01,2.16922097,0.07948607,3.954866,15.7,261.8929,162.380445,9.973056,0.3084951797868151,5.066351388893963,Main belt
N:47901,47901,2000 GH54,14,7,60995.511175706015,61029.525850625,number,matched,47901,2000 GH54,2026-03-01,3.17544589,0.07173574,16.050416,13.84,14.132634,8.666472,27.786501,0.1741794836452307,34.01467491898802,Main belt
N:267791,267791,2003 SK204,8,4,60995.511175706015,61006.544507465274,number,matched,267791,2003 SK204,2026-03-01,3.13015002,0.20039512,16.799312,14.77,24.41567,164.433801,219.721443,0.17797391124591913,11.033331759259454,Main belt
N:61453,61453,2000 QL29,9,3,60995.50388052083,61000.508875659725,number,matched,61453,2000 QL29,2026-03-01,2.32462596,0.15419567,4.486593,15.42,106.553859,298.687572,0.567747,0.2780830055316424,5.004995138893719,Main belt
N:221950,221950,1993 TF15,5,2,60995.52972496528,61000.57752709491,number,matched,221950,1993 TF15,2026-03-01,3.04622717,0.13305677,9.345447,15.21,6.875756,25.915904,23.014525,0.18537904595153162,5.047802129629417,Main belt
N:3515,3515,Jindra,20,7,60995.4931734375,61063.56704400463,number,matched,3515,Jindra,2026-03-01,2.84356744,0.01206364,1.390994,12.69,201.789986,232.528542,341.380432,0.20554587932826007,68.07387056713196,Main belt
N:3778,3778,Regge,35,9,60995.4931734375,61067.514782592596,number,matched,3778,Regge,2026-03-01,2.87028724,0.04156523,1.368319,12.79,336.581371,102.910555,339.122608,0.2026823977188806,72.0216091550974,Main belt
N:10352,10352,Kawamura,43,16,60995.4931734375,61067.525230671294,number,matched,10352,Kawamura,2026-03-01,2.57850506,0.18509317,12.467754,13.39,75.951774,296.047921,29.597843,0.23804117855824952,72.03205723379506,Main belt
N:12047,12047,Hideomitani,13,5,60995.4931734375,61013.66562140046,number,matched,12047,Hideomitani,2026-03-01,2.99346517,0.0371098,10.081631,13.76,81.504347,303.767838,24.639221,0.19030174024987134,18.172447962962906,Main belt
N:12516,12516,Karenyoung,16,6,60995.4931734375,61029.52980010417,number,matched,12516,Karenyoung,2026-03-01,2.19342819,0.07875975,4.887169,15.09,153.980817,253.657697,13.362706,0.303402351691048,34.03662666666787,Main belt
N:14403,14403,de Machault,7,2,60995.4931734375,60997.524931458334,number,matched,14403,de Machault,2026-03-01,2.771041,0.04168051,2.8701,14.43,123.045471,25.088207,264.732338,0.213668079462388,2.031758020835696,Main belt
N:16773,16773,1996 VO1,30,11,60995.4931734375,61067.5293299537,number,matched,16773,1996 VO1,2026-03-01,2.59294848,0.17712236,14.101193,12.85,48.20875,329.775754,34.183774,0.23605502083113317,72.03615651620203,Main belt
N:17945,17945,Hawass,9,4,60995.4931734375,61015.54921414352,number,matched,17945,Hawass,2026-03-01,2.57250402,0.10015962,2.237144,14.3,189.181125,319.262916,268.655272,0.2388746043084137,20.056040706018393,Main belt
N:19221,19221,1993 PD3,16,8,60995.4931734375,61044.48257795139,number,matched,19221,1993 PD3,2026-03-01,2.15166074,0.01842644,3.109145,15.01,294.143924,231.96026,265.831596,0.31227943170671857,48.98940451389353,Main belt
N:19418,19418,1998 FL49,23,10,60995.4931734375,61044.48257795139,number,matched,19418,1998 FL49,2026-03-01,2.19518056,0.14708473,2.010065,14.55,113.668974,312.857668,344.749592,0.3030391238988759,48.98940451389353,Main belt
N:20012,20012,Ranke,10,6,60995.4931734375,61044.457137592595,number,matched,20012,Ranke,2026-03-01,2.61832828,0.11268124,2.603621,14.78,42.898787,140.306,232.940138,0.2326311829388758,48.96396415509662,Main belt
N:25741,25741,2000 AF222,8,4,60995.4931734375,61015.55904355324,number,matched,25741,2000 AF222,2026-03-01,3.10281394,0.06392061,2.087434,13.7,289.75653,194.416761,295.589403,0.18033103400791203,20.065870115744474,Main belt
N:28127,28127,Ogden-Stenerson,9,4,60995.4931734375,61015.577384895834,number,matched,28127,Ogden-Stenerson,2026-03-01,2.24710686,0.11495328,2.120371,15.87,45.387105,102.037356,277.51572,0.2925960678867502,20.08421145833563,Main belt
N:31360,31360,Huangyihsuan,11,5,60995.4931734375,61044.45627605324,number,matched,31360,Huangyihsuan,2026-03-01,2.25335445,0.10615653,1.849492,15.04,121.380219,304.767835,349.009994,0.29138004574584064,48.96310261574399,Main belt
N:38755,38755,2000 QR227,7,3,60995.4931734375,61006.56720236111,number,matched,38755,2000 QR227,2026-03-01,2.57539556,0.12704707,2.277128,15.18,15.015058,106.335947,303.212701,0.2384724205206541,11.074028923612786,Main belt
N:38781,38781,2000 RN31,14,6,60995.4931734375,61015.54921414352,number,matched,38781,2000 RN31,2026-03-01,2.33101465,0.17540676,3.960665,15.69,60.367761,110.892327,242.663868,0.2769405620857947,20.056040706018393,Main belt
N:48445,48445,1990 QX7,10,5,60995.4931734375,61015.58705809028,number,matched,48445,1990 QX7,2026-03-01,3.20868701,0.16662249,1.773907,14.16,30.684947,51.253494,324.795621,0.17147982817547408,20.093884652778797,Main belt
N:48525,48525,1993 GB,14,6,60995.4931734375,61044.471306064814,number,matched,48525,1993 GB,2026-03-01,2.43737942,0.19568406,9.862023,13.95,230.689958,172.091473,25.064259,0.25901168908087246,48.97813262731506,Main belt
N:50912,50912,2000 GX54,8,5,60995.4931734375,61063.551894351855,number,matched,50912,2000 GX54,2026-03-01,2.7546368,0.14334054,5.049151,14.83,348.745338,57.831695,22.806529,0.21557954760833553,68.05872091435594,Main belt
N:131096,131096,2001 AT5,1,1,60995.4931734375,60995.4931734375,number,matched,131096,2001 AT5,2026-03-01,2.62588307,0.22026335,3.159235,15.82,324.863683,238.9203,240.212303,0.23162796897647098,0.0,Main belt
N:36361,36361,2000 OS4,5,2,60995.5138759375,60997.524931458334,number,matched,36361,2000 OS4,2026-03-01,2.31920255,0.16321328,4.344704,15.9,83.955652,94.761791,230.811699,0.27905901310974923,2.0110555208375445,Main belt
N:59074,59074,1998 VN13,4,2,60995.5138759375,60997.524931458334,number,matched,59074,1998 VN13,2026-03-01,2.25210573,0.10187393,4.994109,16.3,350.841099,205.278628,240.893468,0.2916224205934859,2.0110555208375445,Main belt
N:91784,91784,1999 TV216,4,2,60995.532430300926,61000.57752709491,number,matched,91784,1999 TV216,2026-03-01,3.01121396,0.17108672,1.87968,15.17,66.968966,25.713888,304.155653,0.18862169842487528,5.045096793983248,Main belt
N:73,73,Klytia,28,11,60995.49897447917,61071.52591456019,number,matched,73,Klytia,2026-03-01,2.6640933,0.04238767,2.369576,9.05,358.751609,56.814047,6.827841,0.22666263244545093,76.02694008102117,Main belt
N:333,333,Badenia,32,11,60995.49897447917,61067.52036456019,number,matched,333,Badenia,2026-03-01,3.12998098,0.15980969,3.738705,9.57,32.884805,23.429914,353.116923,0.17798832912082302,72.02139008101949,Main belt
N:14718,14718,2000 CX83,24,9,60995.49897447917,61063.583782835645,number,matched,14718,2000 CX83,2026-03-01,2.43524,0.17656207,2.05784,14.48,355.658661,100.204717,342.854071,0.2593530865255183,68.08480835647788,Main belt
N:15720,15720,1990 EN1,6,3,60995.49897447917,61006.55052467593,number,matched,15720,1990 EN1,2026-03-01,2.80567811,0.15138031,7.439162,13.75,195.259167,349.846009,230.664861,0.2097236020098062,11.051550196760218,Main belt
N:17607,17607,Taborsko,1,1,60995.49897447917,60995.49897447917,number,matched,17607,Taborsko,2026-03-01,2.90493106,0.01795906,0.888205,14.22,122.959843,339.374177,312.55466,0.199067484514985,0.0,Main belt
N:24318,24318,Vivianlee,17,7,60995.49897447917,61055.438060092594,number,matched,24318,Vivianlee,2026-03-01,2.42836714,0.18079498,1.956993,14.55,98.922471,318.211673,346.492029,0.2604549121437359,59.93908561342687,Main belt
N:30636,30636,6190 P-L,1,1,60995.49897447917,60995.49897447917,number,matched,30636,6190 P-L,2026-03-01,2.26493202,0.1336211,4.074987,15.54,139.588971,44.402305,230.419717,0.2891487481932492,0.0,Main belt
N:31147,31147,Miriquidi,17,6,60995.49897447917,61063.54521217592,number,matched,31147,Miriquidi,2026-03-01,2.31068284,0.05776751,3.598559,14.23,216.417336,316.931573,253.69712,0.28060381103575494,68.04623769675527,Main belt
N:39916,39916,1998 FH47,10,5,60995.49897447917,61044.457137592595,number,matched,39916,1998 FH47,2026-03-01,2.35336021,0.12687576,1.111804,15.54,6.205312,144.366481,283.499893,0.2730055427281572,48.95816311342787,Main belt
N:43728,43728,1979 MA3,9,4,60995.489241111114,61015.5209193287,number,matched,43728,1979 MA3,2026-03-01,2.29986846,0.07576018,3.244956,15.44,352.71897,172.176733,268.542131,0.28258530742767035,20.031678217586887,Main belt
N:59028,59028,1998 SV117,12,5,60995.49897447917,61055.43888688657,number,matched,59028,1998 SV117,2026-03-01,2.45660865,0.16516371,2.321869,15.25,23.142088,77.594929,327.235781,0.25597650715041387,59.939912407404336,Main belt
N:62192,62192,2000 SL46,6,4,60995.49897447917,61015.4900991088,number,matched,62192,2000 SL46,2026-03-01,2.5518083,0.12623667,12.692753,15.14,347.930867,223.99561,221.722883,0.2417864758634407,19.991124629632395,Main belt
N:75393,75393,1999 XS97,4,2,60995.49897447917,60997.53074703704,number,matched,75393,1999 XS97,2026-03-01,2.41163751,0.18927665,1.32784,16.07,22.239706,140.709838,267.417677,0.2631697867656284,2.031772557871591,Main belt
N:92096,92096,1999 XJ33,14,6,60995.49897447917,61055.46140011574,number,matched,92096,1999 XJ33,2026-03-01,3.01849812,0.38040845,2.900575,14.92,0.149037,182.851069,260.820329,0.18793934514162988,59.962425636571425,Main belt
N:93328,93328,2000 SB229,5,3,60995.49897447917,61006.55052467593,number,matched,93328,2000 SB229,2026-03-01,2.58855027,0.14453148,3.721547,15.81,21.80166,24.71103,18.156899,0.2366568985214385,11.051550196760218,Main belt
N:130540,130540,2000 QJ213,3,2,60995.49897447917,60997.524931458334,number,matched,130540,2000 QJ213,2026-03-01,2.32637201,0.18154917,3.676995,16.84,33.92982,12.130528,20.45104,0.27776999300915733,2.025956979166949,Main belt
N:153870,153870,2001 XD87,3,3,60995.49897447917,61015.4900991088,number,matched,153870,2001 XD87,2026-03-01,2.55146643,0.18178621,3.573987,15.39,57.830152,115.652807,235.992581,0.2418350728057812,19.991124629632395,Main belt
N:229847,229847,2009 SR234,6,3,60995.49897447917,61026.560360868054,number,matched,229847,2009 SR234,2026-03-01,3.06540397,0.25592997,13.075365,15.12,42.407223,328.528314,29.773878,0.18364220576580315,31.061386388886604,Main belt
N:323634,323634,2004 XW6,6,3,60995.49897447917,61006.55052467593,number,matched,323634,2004 XW6,2026-03-01,3.05802527,0.30245524,7.56745,15.26,45.660606,322.823007,26.941291,0.18430727113756668,11.051550196760218,Main belt
N:849935,849935,2006 RA55,4,2,60995.49897447917,60997.53074703704,number,matched,849935,2006 RA55,2026-03-01,2.43835163,0.49552825,1.798382,19.62,15.998882,61.404778,21.47355,0.2588567963355478,2.031772557871591,NEO (q < 1.3 AU)
N:16544,16544,Hochlehnert,4,2,60995.51968856482,60997.53074703704,number,matched,16544,Hochlehnert,2026-03-01,2.85508837,0.07348454,4.924157,14.2,72.651956,98.90491,238.640934,0.2043029988091517,2.0110584722206113,Main belt
N:47836,47836,2000 EU116,7,4,60995.51968856482,61015.54921414352,number,matched,47836,2000 EU116,2026-03-01,3.16378381,0.05250044,8.13106,13.4,245.117391,301.717249,230.363053,0.17514343975502109,20.029525578698667,Main belt
N:186575,186575,2003 AA46,4,3,60995.51968856482,61006.53938469908,number,matched,186575,2003 AA46,2026-03-01,2.47959175,0.19356685,3.270175,16.07,42.566345,355.05427,19.667195,0.25242583395394325,11.019696134258993,Main belt
S:2015rz321,,2015 RZ321,1,1,60995.51968856482,60995.51968856482,normalized_name,matched,,2015 RZ321,2026-03-01,2.84042957,0.08062564,1.040982,17.53,65.166912,44.990849,301.613573,0.20588657832925322,0.0,Main belt
N:1753,1753,Mieke,32,14,60995.71080359954,61067.576193113426,number,matched,1753,Mieke,2026-03-01,3.01711854,0.07751379,11.362165,11.22,151.568281,230.990282,58.393113,0.1880682630121606,71.86538951388502,Main belt
N:1949,1949,Messina,52,18,60995.71080359954,61073.514112777775,number,matched,1949,Messina,2026-03-01,2.3846569,0.22862793,4.651668,13.56,94.797777,66.557858,264.939319,0.26764875048594516,77.80330917823449,Main belt
N:5876,5876,1990 DM2,34,13,60995.71080359954,61066.509213136575,number,matched,5876,1990 DM2,2026-03-01,2.76896641,0.0384257,2.687867,13.0,211.99294,305.753986,291.783015,0.21390825392462348,70.79840953703388,Main belt
N:8611,8611,Judithgoldhaber,44,16,60995.71080359954,61072.553973738424,number,matched,8611,Judithgoldhaber,2026-03-01,2.38274295,0.21970958,2.565192,14.2,92.601314,314.9495,19.922897,0.2679713005006268,76.84317013888358,Main belt
N:11971,11971,1994 UJ2,52,18,60995.71080359954,61066.49827831019,number,matched,11971,1994 UJ2,2026-03-01,2.97897675,0.15160882,14.021768,12.82,50.445912,329.024413,55.525728,0.19169174165293443,70.78747471064707,Main belt
N:14479,14479,Plekhanov,43,13,60995.71080359954,61063.63942791666,number,matched,14479,Plekhanov,2026-03-01,3.15290284,0.13644935,5.899988,13.36,89.799207,290.078579,48.995117,0.17605087674910716,67.92862431712274,Main belt
N:14679,14679,Susanreed,4,3,60995.71080359954,61029.644664583335,number,matched,14679,Susanreed,2026-03-01,2.39136327,0.17890342,1.783037,15.83,121.73367,27.260774,284.698063,0.26652364381259397,33.93386098379415,Main belt
N:20227,20227,1997 WS35,37,13,60995.71080359954,61063.63942791666,number,matched,20227,1997 WS35,2026-03-01,2.51766291,0.07533198,6.756655,13.47,205.522265,191.65429,55.015993,0.24672189999936175,67.92862431712274,Main belt
N:24055,24055,1999 TX71,30,11,60995.71080359954,61129.525596770836,number,matched,24055,1999 TX71,2026-03-01,2.63884309,0.1535849,1.724707,15.14,1.152604,65.868195,30.252406,0.22992369126214057,133.8147931712956,Main belt
N:31549,31549,1999 DY6,32,10,60995.71080359954,61063.64123479167,number,matched,31549,1999 DY6,2026-03-01,2.55160755,0.13567172,14.210743,13.62,189.479795,197.338611,60.227795,0.2418150105746596,67.93043119212962,Main belt
N:31610,31610,1999 GC6,31,11,60995.71080359954,61066.50011951389,number,matched,31610,1999 GC6,2026-03-01,2.54008298,0.07974521,15.923396,12.96,184.541572,202.850926,60.792622,0.24346257838318267,70.78931591434957,Main belt
N:45082,45082,1999 XF44,18,9,60995.71080359954,61063.64123479167,number,matched,45082,1999 XF44,2026-03-01,2.39258233,0.13119299,7.037203,14.56,139.865182,253.199256,47.187823,0.26631997249952755,67.93043119212962,Main belt
N:67943,67943,2000 WP151,24,8,60995.71080359954,61063.64312836806,number,matched,67943,2000 WP151,2026-03-01,2.14228719,0.27866355,4.824141,16.51,72.431498,314.240814,41.561973,0.31433123397776325,67.93232476851699,Mars-crosser
N:86446,86446,2000 CS31,40,10,60995.71080359954,61038.57872012731,number,matched,86446,2000 CS31,2026-03-01,2.2214062,0.13007589,3.498698,15.74,75.923103,93.96201,272.930013,0.29768853192341616,42.86791652777174,Main belt
N:130135,130135,1999 XF136,40,11,60995.71080359954,61045.69184636574,number,matched,130135,1999 XF136,2026-03-01,1.90057381,0.09192872,22.223565,16.39,353.619045,56.125891,60.50599,0.37616376900534537,49.981042766201426,Inner belt / Hungaria
N:193925,193925,2001 QC330,14,4,60995.71080359954,61029.703657314814,number,matched,193925,2001 QC330,2026-03-01,2.25595321,0.21395131,5.088577,17.0,44.450992,355.201609,44.712784,0.29087670505861923,33.99285371527367,Main belt
N:29488,29488,1997 WM,22,10,60995.728540752316,61073.447535127314,number,matched,29488,1997 WM,2026-03-01,2.79262043,0.11676675,13.076963,14.26,295.929482,271.746574,252.895026,0.2111962523873381,77.71899437499815,Main belt
