night,group,metric,label,source_unit,display_unit,value_original,value_hours,class_field,run_class,usable_normal,exclusion_reason,metric_negative,night_has_any_negative_metric,restart_anomaly_night,primary_science_included,quality_code,timing_consistency_flags
20251125,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251125,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251125,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251125,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,6.685924455277778,6.685924455277778,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251125,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,6.685924455277778,6.685924455277778,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251125,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,0.0,0.0,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251125,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,0.0011183091666666,0.0011183091666666,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251125,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,0.0016710788888888,0.0016710788888888,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251126,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20251126,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20251126,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20251126,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20251126,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20251126,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20251126,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20251126,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20251126,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20251126,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20251126,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20251126,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20251126,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20251127,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251127,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251127,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,1469.5355287680554,1469.5355287680554,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251127,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251127,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251127,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251127,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251127,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251127,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,6.683711144444445,6.683711144444445,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251127,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,6.683711144444445,6.683711144444445,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251127,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,0.0,0.0,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251127,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,0.0019766241666666,0.0019766241666666,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251127,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251128,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative
20251128,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative
20251128,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,1466.6101334375,1466.6101334375,known_run_class,latest_mtime_only,False,latest_mtime_only,False,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative
20251128,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative
20251128,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative
20251128,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative
20251128,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative
20251128,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative
20251128,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,-2.2777777777777782e-08,-2.2777777777777782e-08,unknown_run_class,latest_mtime_only,False,negative_latency;latest_mtime_only,True,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative
20251128,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative
20251128,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative
20251128,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,0.0005522102777777,0.0005522102777777,known_run_class,latest_mtime_only,False,latest_mtime_only,False,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative
20251128,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative
20251129,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251129,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251129,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,1464.614942765278,1464.614942765278,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251129,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251129,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251129,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251129,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251129,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251129,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,7.485103273611111,7.485103273611111,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251129,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,7.485103273611111,7.485103273611111,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251129,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,0.0,0.0,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251129,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,0.0009969230555555,0.0009969230555555,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251129,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251130,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251130,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251130,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,1460.2246088327777,1460.2246088327777,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251130,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251130,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251130,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251130,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251130,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251130,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,7.490007472777778,7.490007472777778,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251130,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,7.490007472777778,7.490007472777778,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251130,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,0.0,0.0,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251130,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,0.00098109,0.00098109,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20251130,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20251201,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative;human_review_package_to_submit_csv_hours_negative
20251201,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative;human_review_package_to_submit_csv_hours_negative
20251201,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,1458.0330033294445,1458.0330033294445,known_run_class,latest_mtime_only,False,latest_mtime_only,False,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative;human_review_package_to_submit_csv_hours_negative
20251201,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,True,False,True,quality_ok,human_review_package_to_review_csv_hours_negative;human_review_package_to_submit_csv_hours_negative
