radial_residual_arcsec,empirical_cdf
0.07556993725339603,0.07869217248214219
0.0756838255878748,0.07889038483114552
0.07577267332238238,0.07908859718014885
0.07588161335311647,0.07928680952915218
0.07597389998452266,0.07948502187815551
0.07608221233932994,0.07968323422715883
0.07618023764645628,0.07988144657616215
0.07629352135314052,0.08007965892516548
0.07640665142560915,0.08027787127416881
0.07651117463225161,0.08047608362317214
0.07663112881334733,0.08067429597217547
0.07673791108007699,0.0808725083211788
0.07684964382950746,0.08107072067018213
0.07696468486609757,0.08126893301918546
0.07706841221182012,0.08146714536818879
0.07715426987816483,0.08166535771719212
0.07725112596262419,0.08186357006619545
0.07737053071944333,0.08206178241519878
0.07746516916117115,0.08225999476420211
0.07757879569068542,0.08245820711320544
0.07769367857374068,0.08265641946220875
0.07778655040729145,0.08285463181121208
0.077892258120009,0.08305284416021541
0.07799498170992251,0.08325105650921874
0.07810512192417357,0.08344926885822207
0.07822003250664378,0.0836474812072254
0.0783563731536885,0.08384569355622873
0.07845232720631465,0.08404390590523206
0.07857723067695838,0.08424211825423539
0.07867402125184988,0.08444033060323872
0.07878775612987059,0.08463854295224205
0.07889584180532046,0.08483675530124538
0.07899927377046384,0.0850349676502487
0.07908402408829206,0.08523317999925203
0.07917157028134698,0.08543139234825536
0.07927879017570737,0.08562960469725868
0.07939853747879817,0.08582781704626201
0.07951609453110704,0.08602602939526534
0.07961617970891119,0.08622424174426867
